"","ID","ESCUELA","GRADO","Grupo","Anios","Total_meses","Sexo","Calificacion","ConteoT","Target","NumEntrenamientos","ConteoCorrecto11-14","Conteocorrecto_Target11-14","NumEntrenamientos2","ConteoCorrecto12-13","Conteocorrecto_Target12-13","Nivel _actividad","Sonrisa_Risa","Placer_alta_intensidad","Impulsividad","Aprox","Timidez","Miedo","Malestar","Tristeza","Frustracion","Autotranquilizacion","control_Inhibitorio","Placer_baja_intensidad","Sensibilidad perceptual","Atencion_foc","Shifting","conjunto_atencion","CE_condistractibilidad","AfectoNegativo","ExtraversionSurgency","CE_sindistractibilidad","Alerta","Orientacion","Conflicto","ANT_porcentajecorrecto","Perfiles","Perfiles_sindistac","CE_AltosBajos","AN_AltosBajos","Surgency_AltosBajos","CE_sindistrac_AltosBajos","CE_super_AltosBajos","AN_super_AltosBajos","Sugency_super_AltosBajos","CE_sindistrac_super_AltosBajos","Alerta_AltosBajos","Orientacion_AltosBajos","Conflicto_AltosBajos"
"310","310",4,1,12,NA,0,1,9.4,13,0,3,1,0,1,1,0,4.46153846153846,4,5.53846153846154,4.76923076923077,5.53846153846154,3.30769230769231,3.75,3.83333333333333,4.16666666666667,5.92307692307692,4.66666666666667,3.84615384615385,5.07692307692308,6,4.125,3,3.69230769230769,4.40961538461538,4.46794871794872,4.6025641025641,4.76201923076923,148,-18,91.5,93.75,"1",1,0,1,1,0,0,NA,NA,NA,1,0,0
"311","311",4,1,12,NA,0,1,9.4,12,1,3,1,1,1,1,1,4.61538461538461,5.75,4.53846153846154,4.07692307692308,6.23076923076923,5.07692307692308,5.72727272727273,4.83333333333333,5.27272727272727,4.38461538461539,5.38461538461539,4.46153846153846,5.53846153846154,5.66666666666667,4.375,4.2,4.30769230769231,4.84833333333333,5.12051282051282,5.04807692307692,5.01041666666667,26,-63,51,86.8055555555555,"3",3,1,1,1,1,NA,1,1,NA,0,0,0
"312","312",4,1,12,NA,0,1,9.6,12,1,3,1,1,2,1,1,4.69230769230769,4.69230769230769,5.30769230769231,3.76923076923077,6.46153846153846,3.84615384615385,5.5,4.91666666666667,5.33333333333333,5.15384615384615,3.23076923076923,4.53846153846154,4.61538461538461,5.5,5.125,3.6,4.53846153846154,4.67576923076923,4.82692307692308,4.7948717948718,4.94471153846154,69,58,-10.5,90.9722222222222,"1",3,0,1,1,1,NA,1,1,NA,1,1,0
"313","313",4,1,12,NA,0,0,9.7,12,1,3,1,1,1,1,1,4.46153846153846,4.53846153846154,3.84615384615385,4.84615384615385,5.84615384615385,2.69230769230769,5.08333333333333,4.25,4.08333333333333,4.69230769230769,5.23076923076923,5.61538461538461,5.15384615384615,4.75,4.44444444444444,4.4,4.42222222222222,4.87273504273504,4.66794871794872,4.37179487179487,4.9909188034188,16.5,20,77.5,97.9166666666666,"3",3,1,1,0,1,NA,1,0,NA,0,0,0
"314","314",4,1,12,NA,0,0,9.7,10,1,3,0,0,1,0,0,3.75,4.61538461538461,4.84615384615385,4.23076923076923,5.15384615384615,4.46153846153846,4.41666666666667,4.5,4.36363636363636,4.07692307692308,4.91666666666667,5.38461538461539,5.38461538461539,5.33333333333333,4.125,4.6,4.30769230769231,4.96551282051282,4.45477855477855,4.50961538461538,5.05689102564103,44.5,-34.5,65.5,94.4444444444444,"3",3,1,1,0,1,NA,NA,NA,1,0,0,0
"315","315",4,1,12,NA,0,1,8.9,11,0,3,1,0,1,0,0,3.23076923076923,4.76923076923077,3.92307692307692,4.46153846153846,5.30769230769231,2.46153846153846,3.09090909090909,4.09090909090909,4.33333333333333,5.46153846153846,4.38461538461539,4.30769230769231,4.91666666666667,4.75,3.75,3.4,3.61538461538462,4.22487179487179,4.27226107226107,4.02564102564103,4.43108974358974,27,-40.5,-15,67.3611111111111,"0",0,0,0,0,0,0,NA,0,0,0,0,0
"316","316",4,1,12,NA,0,0,9.7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,130,-31,77.7777777777777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
"317","317",4,1,12,NA,0,0,9.7,11,1,3,1,1,1,0,0,3.92307692307692,5.23076923076923,3.91666666666667,3.61538461538462,5.76923076923077,4.30769230769231,4.91666666666667,4.41666666666667,4.66666666666667,4.84615384615385,5.15384615384615,6.15384615384615,5.69230769230769,5.08333333333333,5.25,5,5.15384615384615,5.43589743589744,4.8,4.46047008547009,5.54487179487179,92.5,69,120,95.8333333333333,"3",3,1,1,0,1,1,1,NA,1,1,1,1
"318","318",4,1,12,NA,0,0,9.6,10,1,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,76,-19,98.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
"319","319",4,1,12,NA,0,1,9.3,12,1,3,1,1,1,1,1,4.46153846153846,5.46153846153846,3.84615384615385,5.30769230769231,6,1.53846153846154,3,4.25,4.16666666666667,5,5.84615384615385,4.30769230769231,5.76923076923077,3.91666666666667,5.625,4.4,5.15384615384615,4.80371794871795,4.4525641025641,4.43589743589744,4.90464743589744,61,109.5,87,86.1111111111111,"3",3,1,1,0,1,NA,NA,NA,NA,1,1,0
"320","320",4,2,13,NA,0,1,9.7,12,1,3,1,1,1,1,1,3.41666666666667,6,5.07692307692308,4.38461538461539,5.84615384615385,2.30769230769231,2.83333333333333,2.16666666666667,2.75,2.46153846153846,5.38461538461539,6.30769230769231,5.09090909090909,6.33333333333333,6.5,5.6,6.15384615384615,5.96638694638695,3.11923076923077,4.50534188034188,6.05798368298368,23.5,126.5,106,98.6111111111111,"2",2,1,0,0,1,1,0,NA,1,0,1,1
"321","321",4,2,13,NA,0,1,8.9,13,1,3,1,1,1,1,1,3.69230769230769,5.46153846153846,4.5,4.46153846153846,6,2.07692307692308,4.6,4.45454545454545,4,4.84615384615385,3.91666666666667,4.23076923076923,6,6,4.5,3.8,4.23076923076923,4.90615384615385,4.36347319347319,4.36538461538461,5.18269230769231,-88.5,-71,87.5,93.75,"3",3,1,1,0,1,NA,NA,0,1,0,0,0
"322","322",4,2,13,NA,0,1,9.4,13,1,3,1,1,2,1,1,3.76923076923077,4.69230769230769,5.18181818181818,4.30769230769231,4.76923076923077,3,3.41666666666667,3.72727272727273,3.81818181818182,3.23076923076923,4.69230769230769,5.84615384615385,4.83333333333333,4.91666666666667,4.625,5,4.76923076923077,5.04423076923077,3.77703962703963,4.28671328671329,5.05528846153846,86.5,4,78,95.8333333333333,"2",2,1,0,0,1,1,0,0,1,1,0,0
"323","323",4,2,13,NA,0,0,9.2,13,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,-25,83,31.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"324","324",4,2,13,NA,0,1,9.8,13,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,24,100,90.9722222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"325","325",4,2,13,NA,0,1,9,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,118.5,266,80.5555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"326","326",4,2,13,NA,0,0,9.1,10,1,3,0,0,2,0,0,5,4.15384615384615,5,5.5,6.41666666666667,3.30769230769231,2.66666666666667,2.58333333333333,3.08333333333333,3.61538461538462,4.58333333333333,5.16666666666667,3.27272727272727,5.7,4.125,5.8,4.76923076923077,4.81287878787879,3.30641025641026,4.89636752136752,4.56609848484849,70,41,72.5,96.5277777777777,"2",0,1,0,1,0,NA,0,1,NA,1,NA,0
"327","327",4,2,13,NA,0,0,8.9,10,1,3,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,-93.5,-9,91.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"328","328",4,2,13,NA,0,0,9.3,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.5,-14.5,134,93.0555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"329","329",4,2,13,NA,0,1,9.4,13,0,3,1,0,2,1,0,4.07692307692308,5,4.69230769230769,4.15384615384615,5.15384615384615,4.30769230769231,3.75,5.16666666666667,2.66666666666667,4.46153846153846,4.46153846153846,5.30769230769231,5,5.5,3.625,3.8,3.69230769230769,4.64653846153846,4.10128205128205,4.56410256410256,4.85817307692308,17,45,185,95.8333333333333,"0",2,0,0,1,1,NA,0,NA,NA,0,1,1
"330","330",4,2,13,NA,0,1,9.3,13,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,11,104,93.0555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"331","331",4,2,13,NA,0,0,9.1,12,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5,77,124.5,85.4166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"332","332",4,2,13,NA,0,1,9.2,14,1,3,1,1,1,0,0,5.30769230769231,5,4.84615384615385,5.53846153846154,5.92307692307692,1.46153846153846,4.91666666666667,3.25,4.16666666666667,5.58333333333333,3.61538461538462,3.38461538461538,5.15384615384615,4.66666666666667,3.25,3.2,3.23076923076923,3.93102564102564,4.30641025641026,4.67948717948718,4.11378205128205,44.5,9,102,84.0277777777777,"0",0,0,0,1,0,0,NA,NA,0,0,0,1
"333","333",4,2,14,NA,0,1,9.2,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.5,27.5,85.5,93.0555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"334","334",4,2,14,NA,0,0,8.9,12,1,3,1,1,2,1,1,4.76923076923077,3.92307692307692,4.15384615384615,4.61538461538461,5.23076923076923,4.07692307692308,3.75,4.83333333333333,5.16666666666667,5.84615384615385,4.46153846153846,4.15384615384615,4.38461538461539,6.08333333333333,4.875,3.6,4.38461538461539,4.61935897435897,4.81153846153846,4.46153846153846,4.87419871794872,-2.5,71.5,5.5,94.4444444444444,"1",3,0,1,0,1,NA,1,NA,NA,0,1,0
"335","335",4,2,14,NA,0,1,8.6,13,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47.5,146.5,95.1388888888888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"336","336",4,2,14,NA,0,1,9.3,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,-75,30,78.4722222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"337","337",4,2,14,NA,0,0,9.3,12,0,3,1,0,1,1,0,5.76923076923077,5.76923076923077,5.23076923076923,4.76923076923077,5.76923076923077,2.38461538461538,3.58333333333333,3.75,4.08333333333333,5.07692307692308,4.15384615384615,4,4.92307692307692,5,4.25,4.2,4.23076923076923,4.47461538461538,4.12948717948718,4.94871794871795,4.54326923076923,188,70,97,89.5833333333333,"0",0,0,0,1,0,NA,NA,1,0,1,1,1
"338","338",4,2,14,NA,0,0,9.1,13,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,-12,-34,84.7222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"339","339",4,2,14,NA,NA,1,9.2,10,1,3,0,0,1,0,0,4.30769230769231,5.46153846153846,4.23076923076923,4.15384615384615,6,4.23076923076923,5.33333333333333,3.41666666666667,4.16666666666667,5.38461538461539,4.08333333333333,5,4.84615384615385,5.66666666666667,4.5,3.8,4.23076923076923,4.7625641025641,4.47692307692308,4.73076923076923,5.00320512820513,10.5,15,121,99.3055555555555,"3",3,1,1,1,1,NA,NA,NA,NA,0,0,1
"340","340",4,2,14,NA,NA,1,8.7,11,1,3,1,1,2,0,0,5.38461538461539,6,6,5.07692307692308,6.23076923076923,3.46153846153846,4.41666666666667,3.91666666666667,4,5.69230769230769,5.15384615384615,4.15384615384615,5.53846153846154,3.63636363636364,2.375,5.4,3.53846153846154,4.22073426573427,4.63589743589744,5.35897435897436,3.92591783216783,80.5,64,-13,91.6666666666666,"1",1,0,1,1,0,0,1,1,0,1,1,0
"341","341",4,2,14,NA,NA,1,9.7,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,114,95,97.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"342","342",4,2,14,NA,NA,1,9.7,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5,111,-32,93.0555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
"343","343",4,2,14,NA,NA,1,9.8,13,1,3,1,1,1,1,1,4.5,4.23076923076923,5.58333333333333,4.92307692307692,5.07692307692308,3.25,3.2,4.63636363636364,3.5,5.30769230769231,4.83333333333333,5.15384615384615,5.54545454545455,4.83333333333333,5.625,4.4,5.15384615384615,5.11152680652681,4.29547785547785,4.59401709401709,5.28940850815851,93,72.5,148,98.6111111111111,"2",2,1,0,1,1,1,NA,NA,1,1,1,1
"344","344",5,2,15,7,95,1,10,NA,NA,3,NA,NA,NA,NA,NA,4.53846153846154,5,5.46153846153846,3.92307692307692,6.38461538461539,5.30769230769231,3.66666666666667,4.5,4.33333333333333,4.07692307692308,4.33333333333333,6,5,5.08333333333333,5.5,2.2,4.23076923076923,4.75666666666667,4.18205128205128,5.1025641025641,5.39583333333333,NA,NA,NA,NA,"2",2,1,0,1,1,NA,NA,1,1,NA,NA,NA
"345","345",5,2,15,7,94,0,9.7,12,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30,113,68.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"346","346",5,2,15,8,101,1,8.7,NA,NA,3,NA,NA,NA,NA,NA,6.07692307692308,3.84615384615385,6.15384615384615,5.53846153846154,6.2,1.30769230769231,2,3,4.5,4.41666666666667,5.16666666666667,2.53846153846154,5.23076923076923,5.16666666666667,3.33333333333333,3,3.21428571428571,3.85384615384615,3.81666666666667,4.85384615384615,4.06730769230769,45,92,90,87.5,"0",0,0,0,1,0,0,0,1,0,0,1,0
"347","347",5,2,15,7,93,0,7.6,11,1,3,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,151,-13,71.5277777777777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"348","348",5,2,15,7,94,1,8.3,NA,NA,3,NA,NA,NA,NA,NA,5.5,4.84615384615385,4.53846153846154,4.76923076923077,5,2.61538461538462,4.66666666666667,3.91666666666667,3.08333333333333,3.08333333333333,5.38461538461539,4.76923076923077,5.61538461538461,4.41666666666667,4.44444444444444,5,4.64285714285714,4.8491452991453,4.02692307692308,4.54487179487179,4.81143162393162,71,-53.5,219.5,71.5277777777777,"2",0,1,0,0,0,NA,0,NA,NA,1,0,1
"349","349",5,2,15,7,94,1,8.8,11,1,3,1,1,1,0,0,5.23076923076923,5.07692307692308,5.92307692307692,5.15384615384615,5.25,3,4.58333333333333,3.58333333333333,3.33333333333333,3,5.30769230769231,4.84615384615385,5.30769230769231,5.25,4.22222222222222,5,4.5,4.92521367521367,3.96153846153846,4.93910256410256,4.90651709401709,-30,149,190.5,86.8055555555555,"2",2,1,0,1,1,NA,0,1,NA,0,1,1
"350","350",5,2,15,8,96,1,7.1,NA,NA,3,NA,NA,NA,NA,NA,4,3.91666666666667,5.22222222222222,3.57142857142857,5,4,3.5,4.4,4.9,4.81818181818182,4.36363636363636,3.83333333333333,4,4.11111111111111,4,3.8,3.92307692307692,3.94888888888889,4.39636363636364,4.28505291005291,3.98611111111111,69,138,-21.5,52.0833333333333,"1",1,0,1,0,0,0,NA,0,0,1,1,0
"351","351",5,2,15,NA,NA,0,9.9,12,1,3,1,1,1,1,1,3.92307692307692,4.23076923076923,3.66666666666667,3.53846153846154,4.91666666666667,3.15384615384615,4.81818181818182,3.33333333333333,3.91666666666667,3.61538461538462,5.33333333333333,6.08333333333333,5.5,4.75,5.11111111111111,5.8,5.35714285714286,5.44888888888889,4.20337995337995,3.90491452991453,5.36111111111111,8.5,9.5,132.5,97.2222222222222,"2",2,1,0,0,1,1,NA,0,1,0,0,1
"352","352",5,2,15,NA,NA,1,9.1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,146,18,91.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"353","353",5,2,15,NA,NA,0,7.4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,124.5,58,79.8611111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
"354","354",5,2,15,7,91,1,7.6,12,1,3,1,1,2,1,1,3.53846153846154,4.76923076923077,5.15384615384615,3.84615384615385,4.07692307692308,4.92307692307692,4.66666666666667,4.33333333333333,4.5,4.61538461538461,3.76923076923077,4.07692307692308,4.61538461538461,3.91666666666667,3.55555555555556,4.2,3.78571428571429,4.07290598290598,4.37692307692308,4.38461538461538,4.04113247863248,81.5,55.5,277,93.75,"1",1,0,1,0,0,0,NA,0,0,1,1,1
"355","355",5,2,15,NA,NA,0,7.7,12,1,3,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,46,133.5,88.8888888888888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"356","356",5,2,15,7,88,1,7.7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,3,27,93.0555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
