ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,ConteoCorrecto12-13,Conteocorrecto_Target12-13,nivelactividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_errores_porcentaje_50,ANT_errores_omisión_50,ANT_errores_comision_50,ANT_porcentaje_errores_omision_50,ANT_porcentaje_errores_comision_50,ANT_porcentajecorrecto,ANT_porcentaje_correctas_50,ANT_filtrado_50,Alerta_50,Orientacion_50,Conflicto_50,Central_Cue_rt,Spatial_Cue_rt,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
259,0,2,2,8,,0,1,9.4,12,1,1,1,4.54545454545455,5.38461538461539,4.69230769230769,4.25,4.76923076923077,3.69230769230769,6,3.75,4.36363636363636,3.75,5.84615384615385,4.84615384615385,5.25,5,3.33333333333333,4,3.57142857142857,4.48589743589744,4.74195804195804,4.55565268065268,4.6073717948718,12.5,8,135,18,10.4166666666667,7,4.76190476190476,11,7.48299319727891,10.4166666666667,7,11,4.76190476190476,7.48299319727891,89.5833333333333,89.5833333333333,1,12.5,8,135,942.09,968.290322580645,1,1,0,1,0,0,,1,,,0,0,1
260.00,0,2,2,8,,0,0,9.4,13,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.00,0,2,2,8,,0,0,9.3,13,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,2,2,8,,0,1,9.7,11,1,0,0,4.75,3.61538461538462,4.38461538461539,4.53846153846154,3.66666666666667,4.92307692307692,3.83333333333333,4.16666666666667,4.18181818181818,4.5,4.53846153846154,3.46153846153846,3.76923076923077,4.16666666666667,5.22222222222222,5.4,5.28571428571429,4.40393162393162,4.24405594405594,4.31303418803419,4.15491452991453,6,71,131,12,6.25,1,0.680272108843537,11,7.48299319727891,6.25,1,11,0.680272108843537,7.48299319727891,93.75,93.75,1,6,71,131,789.40,718.181818181818,0,0,0,0,0,0,0,,0,0,0,1,1
263.00,0,2,2,8,,0,1,8.2,14,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0,2,2,8,8,97,1,8.4,11,1,0,0,5.23076923076923,5.69230769230769,5.30769230769231,4.69230769230769,6.41666666666667,4,5.5,4.18181818181818,4,5.53846153846154,4.07692307692308,2.83333333333333,4.84615384615385,5.27272727272727,3.5,3.4,3.46153846153846,3.97044289044289,4.65944055944056,5.2232905982906,4.11305361305361,120,71,140,8,3.4722222222223,1,0.680272108843537,7,4.76190476190476,3.4722222222223,1,7,0.680272108843537,4.76190476190476,96.5277777777777,96.5277777777777,1,120,71,140,729.08,688.428571428571,1,1,0,1,1,0,0,1,1,0,1,1,1
265,0,2,2,8,,0,1,8.3,12,1,1,1,4.07692307692308,4.46153846153846,4.46153846153846,3.76923076923077,4.76923076923077,2.69230769230769,3.33333333333333,3.91666666666667,3.66666666666667,3.38461538461538,5.30769230769231,6.15384615384615,5.92307692307692,5.08333333333333,4.88888888888889,5.6,5.14285714285714,5.52982905982906,3.92179487179487,4.03846153846154,5.51228632478632,75.5,95,130,17,9.7222222222223,1,0.680272108843537,16,10.8843537414966,9.7222222222223,1,16,0.680272108843537,10.8843537414966,90.2777777777777,90.2777777777777,1,75.5,95,130,790.87,702.147058823529,2,2,1,0,0,1,1,0,0,1,1,1,1
266,0,2,2,8,,0,0,9.8,12,1,1,1,4.23076923076923,4.38461538461539,4.76923076923077,4.46153846153846,4.61538461538462,4.30769230769231,4.41666666666667,4.41666666666667,4.58333333333333,4.46153846153846,4.23076923076923,4.23076923076923,4.38461538461539,5.16666666666667,4.55555555555556,4.8,4.64285714285714,4.62752136752137,4.42179487179487,4.46153846153846,4.58440170940171,46,-32,136.5,34,22.2222222222223,1,0.680272108843537,33,22.4489795918367,22.2222222222223,1,33,0.680272108843537,22.4489795918367,77.7777777777777,77.7777777777777,1,46,-32,136.5,794.64,861.875,1,1,0,1,0,0,,,,,0,0,1
267,0,2,2,8,,0,0,7.6,12,1,1,1,4.92307692307692,4.30769230769231,5.23076923076923,4.84615384615385,5,4.84615384615385,4.41666666666667,5.5,4.08333333333333,4.61538461538462,5.15384615384615,4.38461538461539,4.92307692307692,5.5,4.77777777777778,5.8,5.14285714285714,5.07709401709402,4.75384615384615,4.85897435897436,4.89636752136752,-126,-118,152,89,59.7222222222223,23,15.6462585034014,66,44.8979591836735,,,,,,40.2777777777777,,0,,,,670.17,641.136363636364,3,3,1,1,1,1,1,1,1,,0,0,1
268,0,2,2,8,,0,1,9.2,12,1,1,1,3.84615384615385,4.38461538461539,5.15384615384615,3.84615384615385,4.84615384615385,4.92307692307692,4.41666666666667,4.33333333333333,5.25,4.15384615384615,4.30769230769231,4.61538461538462,4.23076923076923,5.16666666666667,4.55555555555556,4.6,4.57142857142857,4.63367521367521,4.49230769230769,4.5,4.64209401709402,59.5,109.5,270,27,16.6666666666667,8,5.4421768707483,19,12.9251700680272,16.6666666666667,8,19,5.4421768707483,12.9251700680272,83.3333333333333,83.3333333333333,1,59.5,109.5,270,939.09,863.866666666667,1,1,0,1,0,0,,,,,1,1,1
269.00,0,2,2,8,,0,0,9.2,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.00,0,2,2,8,,0,1,8.9,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.00,0,2,2,8,,0,1,9.5,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0,2,2,8,,0,1,9.4,12,0,1,0,3.38461538461538,2.92307692307692,6.61538461538462,4.84615384615385,4.38461538461539,5.33333333333333,4.66666666666667,5.25,5.81818181818182,4.46153846153846,4,4.30769230769231,4.61538461538462,6.5,4.88888888888889,4.8,4.85714285714286,5.02239316239316,4.83927738927739,4.58119658119658,5.07799145299145,-19,-16,111.5,11,5.5555555555556,0,0,11,7.48299319727891,5.5555555555556,0,11,0,7.48299319727891,94.4444444444444,94.4444444444444,1,-19,-16,111.5,725.33,718.342857142857,3,3,1,1,1,1,1,1,,1,0,0,1
273,1,3,0,9,,0,1,,12,1,1,1,5.84615384615385,5.69230769230769,6.46153846153846,6.23076923076923,5.92307692307692,1.69230769230769,4.5,2.08333333333333,4.66666666666667,5.38461538461539,4.75,2.92307692307692,5.38461538461539,4.83333333333333,3.22222222222222,4.8,3.78571428571429,4.23264957264957,4.27692307692308,5.30769230769231,4.09081196581197,149.5,-18.5,64,41,26.3888888888889,2,1.36054421768707,39,26.530612244898,26.3888888888889,2,39,1.36054421768707,26.530612244898,73.6111111111111,73.6111111111111,1,149.5,-18.5,64,478.42,460.619047619048,0,0,0,0,1,0,0,,1,0,1,0,0
274,1,3,0,9,,0,0,,11,0,0,0,4.84615384615385,5.07692307692308,5.76923076923077,4.46153846153846,5.92307692307692,3.84615384615385,3.41666666666667,3.91666666666667,3.58333333333333,4.07692307692308,5.61538461538462,5.69230769230769,6.23076923076923,5,5,5.2,5.07142857142857,5.42461538461538,4.12179487179487,4.98717948717949,5.48076923076923,-10,126.5,131,20,11.8055555555556,6,4.08163265306122,14,9.52380952380952,11.8055555555556,6,14,4.08163265306122,9.52380952380952,88.1944444444444,88.1944444444444,1,-10,126.5,131,907.38,834.774193548387,2,2,1,0,1,1,1,,1,1,0,1,1
275,1,3,0,9,,0,1,,,,,,3.38461538461538,4.76923076923077,4.38461538461539,4.07692307692308,6.15384615384615,4,4.66666666666667,3.91666666666667,3.33333333333333,2.84615384615385,4.61538461538462,4.69230769230769,5.53846153846154,4.83333333333333,6,5,5.64285714285714,5.21282051282051,3.87564102564103,4.46153846153846,5.26602564102564,127.5,62,391,45,29.1666666666667,13,8.84353741496599,32,21.7687074829932,29.1666666666667,13,32,8.84353741496599,21.7687074829932,70.8333333333333,70.8333333333333,1,127.5,62,391,1012.35,891.916666666667,2,2,1,0,0,1,1,0,,1,1,1,1
276,1,3,0,9,,0,0,,14,1,0,0,4.61538461538462,5.66666666666667,4.41666666666667,4.33333333333333,5.46153846153846,2.46153846153846,5.54545454545455,5.08333333333333,5.3,4.46153846153846,5.53846153846154,4.84615384615385,5.16666666666667,4.90909090909091,5.33333333333333,5,5.21428571428571,5.05104895104895,5.18575757575758,4.49252136752137,5.06381118881119,-55,25.5,60.5,42,27.0833333333334,5,3.40136054421769,37,25.1700680272109,27.0833333333334,5,37,3.40136054421769,25.1700680272109,72.9166666666666,72.9166666666666,1,-55,25.5,60.5,776.54,742.148148148148,3,3,1,1,0,1,1,1,,1,0,0,0
277,1,3,0,9,,0,0,,13,1,1,1,5.92307692307692,5.53846153846154,6.5,6.33333333333333,5.41666666666667,1.30769230769231,2.75,4.75,2.54545454545455,4.23076923076923,4.36363636363636,3.53846153846154,4.69230769230769,6.41666666666667,4.22222222222222,4.6,4.35714285714286,4.69393162393162,3.72797202797203,5.1698717948718,4.71741452991453,196.5,21.5,61.5,29,18.0555555555556,21,14.2857142857143,8,5.4421768707483,18.0555555555556,21,8,14.2857142857143,5.4421768707483,81.9444444444444,81.9444444444444,1,196.5,21.5,61.5,964.82,917.862068965517,0,0,0,0,1,0,,0,1,,1,0,0
278,1,3,0,9,,0,0,,12,1,1,1,3.76923076923077,4.46153846153846,3.84615384615385,3.69230769230769,4.76923076923077,3.15384615384615,4.58333333333333,4.33333333333333,5.16666666666667,4.23076923076923,4.75,6.15384615384615,5.84615384615385,4.58333333333333,6,4.2,5.35714285714286,5.35666666666667,4.61282051282051,3.94871794871795,5.64583333333333,52.5,-68.5,87.5,11,5.5555555555556,7,4.76190476190476,4,2.72108843537415,5.5555555555556,7,4,4.76190476190476,2.72108843537415,94.4444444444444,94.4444444444444,1,52.5,-68.5,87.5,1064.28,1116.77142857143,3,3,1,1,0,1,1,1,0,1,0,0,0
279,1,3,0,9,,0,0,,12,1,1,1,5.07692307692308,5.76923076923077,4.69230769230769,4.61538461538462,5.38461538461539,3.61538461538462,3.90909090909091,3.16666666666667,3.08333333333333,4.07692307692308,5,5.07692307692308,4.92307692307692,4.4,5.22222222222222,5.2,5.21428571428571,4.96444444444444,3.8472027972028,4.85897435897436,4.90555555555556,225,-8,23,116,78.4722222222223,2,1.36054421768707,114,77.5510204081633,,,,,,21.5277777777777,,0,,,,659.73,691,2,2,1,0,1,1,,0,1,,1,0,0
280,1,3,0,9,,0,0,,12,1,1,1,4.76923076923077,4.46153846153846,3.84615384615385,5.23076923076923,5.53846153846154,3.23076923076923,5.5,4,4.16666666666667,4.23076923076923,4.61538461538462,4.46153846153846,5.07692307692308,4.5,5.22222222222222,4.6,5,4.77213675213675,4.5025641025641,4.51282051282051,4.81517094017094,99,10.5,160.5,30,18.75,8,5.4421768707483,22,14.9659863945578,18.75,8,22,5.4421768707483,14.9659863945578,81.25,81.25,1,99,10.5,160.5,886.42,840.896551724138,3,1,1,1,0,0,,,,,1,0,1
281,1,3,0,9,,0,0,,12,0,1,0,4.92307692307692,5,4.92307692307692,4.69230769230769,5.83333333333333,3.61538461538462,4.25,5.08333333333333,5,5.07692307692308,3.76923076923077,4.07692307692308,4.69230769230769,4.75,3.88888888888889,4.4,4.07142857142857,4.36162393162393,4.63589743589744,4.83119658119658,4.35202991452992,-198.5,-65,-23,47,30.5555555555556,18,12.2448979591837,29,19.7278911564626,30.5555555555556,18,29,12.2448979591837,19.7278911564626,69.4444444444444,69.4444444444444,1,-198.5,-65,-23,1011.08,1027.60714285714,1,1,0,1,1,0,0,1,1,0,0,0,0
282,1,3,0,9,,0,1,,12,1,1,1,4.76923076923077,5.38461538461539,4.84615384615385,4.69230769230769,5.84615384615385,3.15384615384615,4.16666666666667,3.83333333333333,3.83333333333333,4.15384615384615,5.15384615384615,5.38461538461539,5.84615384615385,5.16666666666667,5.33333333333333,5.2,5.28571428571429,5.38615384615385,4.22820512820513,4.78205128205128,5.43269230769231,94,-87.5,128.5,17,9.7222222222223,6,4.08163265306122,11,7.48299319727891,9.7222222222223,6,11,4.08163265306122,7.48299319727891,90.2777777777777,90.2777777777777,1,94,-87.5,128.5,890.89,935.861111111111,2,2,1,0,1,1,1,,,1,1,0,1
283.00,1,3,0,9,,0,0,,8,0,0,0,3.46153846153846,5,3.75,3.15384615384615,4.23076923076923,5.46153846153846,3.3,3.25,3.25,3.23076923076923,5.07692307692308,5,5.61538461538462,3.91666666666667,5.44444444444444,5,5.28571428571429,4.99529914529915,3.62153846153846,4.17628205128205,4.99412393162393,10,352.5,-94.5,,69.4444444444445,,,,,,,,,,30.5555555555555,,0,,,,,,2,2,1,0,0,1,1,0,0,,0,1,0
284,1,3,0,9,,0,0,,,,,,5.15384615384615,5.07692307692308,5.84615384615385,5.07692307692308,5.53846153846154,2.92307692307692,5.58333333333333,3.66666666666667,4.66666666666667,4.76923076923077,3.91666666666667,4.46153846153846,5.23076923076923,5.25,5.33333333333333,3.4,4.64285714285714,4.7351282051282,4.52051282051282,4.93589743589744,5.06891025641026,112,63.5,187.5,17,9.7222222222223,3,2.04081632653061,14,9.52380952380952,9.7222222222223,3,14,2.04081632653061,9.52380952380952,90.2777777777777,90.2777777777777,1,112,63.5,187.5,940.70,864.705882352941,3,3,1,1,1,1,,,1,1,1,1,1
285,1,3,0,9,,0,1,,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,110,54,118,24,14.5833333333334,1,0.680272108843537,23,15.6462585034014,14.5833333333334,1,23,0.680272108843537,15.6462585034014,85.4166666666666,85.4166666666666,1,110,54,118,636.65,648.25,,,,,,,,,,,1,1,1
286,1,3,0,9,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.5,-46,193,38,24.3055555555556,14,9.52380952380952,24,16.3265306122449,24.3055555555556,14,24,9.52380952380952,16.3265306122449,75.6944444444444,75.6944444444444,1,-40.5,-46,193,938.93,946.347826086956,,,,,,,,,,,0,0,1
287,1,3,0,9,,0,0,,11,1,0,0,3.92307692307692,4.58333333333333,3.53846153846154,4.23076923076923,5.53846153846154,2.38461538461538,2.91666666666667,3.45454545454545,2.6,2,6.53846153846154,6.69230769230769,6.84615384615385,5,6.66666666666667,4.8,6,6.00102564102564,3.50193473193473,4.03311965811966,6.30128205128205,113,179,200.5,12,6.25,6,4.08163265306122,6,4.08163265306122,6.25,6,6,4.08163265306122,4.08163265306122,93.75,93.75,1,113,179,200.5,941.00,865.735294117647,2,2,1,0,0,1,1,0,0,1,1,1,1
288,1,3,0,9,,0,1,,10,1,0,0,3.46153846153846,5.23076923076923,4.25,4.15384615384615,5.76923076923077,1,3.33333333333333,2.25,1.81818181818182,1.84615384615385,6.53846153846154,5.61538461538462,6.53846153846154,5.91666666666667,5.11111111111111,5.4,5.21428571428571,5.71632478632479,3.15722610722611,3.9775641025641,5.79540598290598,105,60.5,62,21,12.5,1,0.680272108843537,20,13.6054421768707,12.5,1,20,0.680272108843537,13.6054421768707,87.5,87.5,1,105,60.5,62,771.03,714.84375,2,2,1,0,0,1,1,0,0,1,1,1,0
289,1,3,1,10,,0,1,,,,,,5.84615384615385,5.15384615384615,5.92307692307692,5.92307692307692,6.07692307692308,1.84615384615385,4.25,4.66666666666667,5.54545454545455,5.53846153846154,3.38461538461538,3.30769230769231,4.61538461538462,5.58333333333333,3.22222222222222,3.6,3.35714285714286,4.0657264957265,4.67703962703963,5.12820512820513,4.18215811965812,20.5,-41.5,233.5,10,4.8611111111112,3,2.04081632653061,7,4.76190476190476,4.8611111111112,3,7,2.04081632653061,4.76190476190476,95.1388888888888,95.1388888888888,1,20.5,-41.5,233.5,805.71,846.5,1,1,0,1,1,0,0,1,1,0,0,0,1
290,1,3,1,10,,0,1,,12,1,1,1,3.75,5.25,4.27272727272727,4.69230769230769,5.23076923076923,1.45454545454545,4.5,4.75,3.4,4.27272727272727,5.16666666666667,4.83333333333333,5.69230769230769,5,5.125,4.6,4.92307692307692,5.05012820512821,4.41787878787879,4.10839160839161,5.16266025641026,185.5,-52,-54,72,47.9166666666667,11,7.48299319727891,61,41.4965986394558,47.9166666666667,11,61,7.48299319727891,41.4965986394558,52.0833333333333,52.0833333333333,1,185.5,-52,-54,777.82,892.466666666667,3,3,1,1,0,1,1,,0,1,1,0,0
291,1,3,1,10,,0,0,,13,1,1,1,4.92307692307692,5.07692307692308,5,3.83333333333333,4.92307692307692,4.23076923076923,4.91666666666667,4.41666666666667,4.25,4.76923076923077,4.33333333333333,4.46153846153846,5.15384615384615,5,5,3,4.28571428571429,4.52307692307692,4.53717948717949,4.66452991452991,4.90384615384615,162,123,31.5,16,9.0277777777778,0,0,16,10.8843537414966,9.0277777777778,0,16,0,10.8843537414966,90.9722222222222,90.9722222222222,1,162,123,31.5,676.31,532.657142857143,1,3,0,1,1,1,,1,,,1,1,0
292,1,3,1,10,,0,0,,,,,,5.5,5.07692307692308,6.66666666666667,6.30769230769231,6.23076923076923,1.08333333333333,5.91666666666667,5.58333333333333,4.09090909090909,5.41666666666667,4.46153846153846,4.46153846153846,5.75,5.45454545454545,3.66666666666667,3.8,3.71428571428571,4.62655011655012,5.09382284382284,5.14423076923077,4.83318764568765,94.5,5.5,45.5,4,0.6944444444445,0,0,4,2.72108843537415,0.6944444444445,0,4,0,2.72108843537415,99.3055555555555,99.3055555555555,1,94.5,5.5,45.5,834.81,822.861111111111,1,3,0,1,1,1,,1,1,,1,0,0
293,1,3,1,10,,0,1,,12,1,1,1,3.15384615384615,5.07692307692308,4.69230769230769,3.53846153846154,5.23076923076923,3.69230769230769,4.16666666666667,3.54545454545455,2.25,2.69230769230769,5.75,6.53846153846154,6.25,5.16666666666667,6.22222222222222,4.6,5.64285714285714,5.75547008547009,3.68088578088578,4.23076923076923,6.04433760683761,79,57,109,13,6.9444444444445,2,1.36054421768707,11,7.48299319727891,6.9444444444445,2,11,1.36054421768707,7.48299319727891,93.0555555555555,93.0555555555555,1,79,57,109,791.18,778.285714285714,2,2,1,0,0,1,1,0,0,1,1,1,1
294,1,3,1,10,,0,0,,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,-64.5,19,232,16,9.0277777777778,6,4.08163265306122,10,6.80272108843537,9.0277777777778,6,10,4.08163265306122,6.80272108843537,90.9722222222222,90.9722222222222,1,-64.5,19,232,887.65,842,,,,,,,,,,,0,0,1
295,1,3,1,10,,0,0,,,,,,4.16666666666667,5.15384615384615,6.07692307692308,3.69230769230769,5.69230769230769,5.33333333333333,2.91666666666667,2.91666666666667,4.09090909090909,5.15384615384615,4.38461538461539,4.69230769230769,5.46153846153846,5.5,5.88888888888889,3.8,5.14285714285714,5.06854700854701,3.89254079254079,5.01923076923077,5.38568376068376,67,-28.5,196.5,11,5.5555555555556,2,1.36054421768707,9,6.12244897959184,5.5555555555556,2,9,1.36054421768707,6.12244897959184,94.4444444444444,94.4444444444444,1,67,-28.5,196.5,811.06,829.794117647059,2,2,1,0,1,1,1,0,1,1,1,0,1
296,1,3,1,10,,0,0,,10,1,0,0,4.08333333333333,5.46153846153846,4.53846153846154,4.30769230769231,5.30769230769231,2.92307692307692,4.91666666666667,4.25,4.58333333333333,4.46153846153846,4.5,5.53846153846154,5.61538461538462,5.16666666666667,3.77777777777778,5.4,4.35714285714286,5.09965811965812,4.54230769230769,4.43696581196581,5.02457264957265,53.5,162.5,268,31,20.1388888888889,14,9.52380952380952,17,11.5646258503401,20.1388888888889,14,17,9.52380952380952,11.5646258503401,79.8611111111111,79.8611111111111,1,53.5,162.5,268,975.34,838.931034482759,3,3,1,1,0,1,1,1,,,0,1,1
297,1,3,1,10,,0,1,,13,1,1,1,4.5,4.46153846153846,3.46153846153846,4.23076923076923,5.15384615384615,1.91666666666667,5.41666666666667,4.16666666666667,4.75,5.15384615384615,3.75,4.46153846153846,4.45454545454545,5.33333333333333,3.44444444444444,3.4,3.42857142857143,4.21877233877234,4.6474358974359,3.95405982905983,4.42346542346542,87.5,77,67,8,3.4722222222223,3,2.04081632653061,5,3.40136054421769,3.4722222222223,3,5,2.04081632653061,3.40136054421769,96.5277777777777,96.5277777777777,1,87.5,77,67,955.03,846.171428571429,1,1,0,1,0,0,0,1,0,0,1,1,0
298,1,3,1,10,,0,1,,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,71,31,63.5,5,1.3888888888889,1,0.680272108843537,4,2.72108843537415,1.3888888888889,1,4,0.680272108843537,2.72108843537415,98.6111111111111,98.6111111111111,1,71,31,63.5,757.88,750.888888888889,,,,,,,,,,,1,0,0
299,1,4,1,11,,0,1,9.5,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,-8.5,27.5,110,13,6.9444444444445,1,0.680272108843537,12,8.16326530612245,6.9444444444445,1,12,0.680272108843537,8.16326530612245,93.0555555555555,93.0555555555555,1,-8.5,27.5,110,750.73,719.4375,,,,,,,,,,,0,0,1
300,1,4,1,11,,0,0,10,12,0,1,0,3.91666666666667,5,5.15384615384615,4.61538461538462,5.69230769230769,3.84615384615385,2.41666666666667,3.25,3.25,3,4.84615384615385,5.53846153846154,5.30769230769231,5.5,5.375,4.6,5.07692307692308,5.26423076923077,3.3525641025641,4.70405982905983,5.43028846153846,59,52,21,8,3.4722222222223,2,1.36054421768707,6,4.08163265306122,3.4722222222223,2,6,1.36054421768707,4.08163265306122,96.5277777777777,96.5277777777777,1,59,52,21,818.20,769.294117647059,2,2,1,0,1,1,1,0,,1,,1,0
301,1,4,1,11,,0,1,9.4,12,1,1,1,3.61538461538462,5.23076923076923,5.53846153846154,4.30769230769231,4.30769230769231,2.53846153846154,4.16666666666667,4.25,4.58333333333333,5.15384615384615,3.53846153846154,3.53846153846154,5.92307692307692,4.5,2.75,3.4,3,4.02230769230769,4.33846153846154,4.25641025641026,4.17788461538462,-5,73.5,116,20,11.8055555555556,1,0.680272108843537,19,12.9251700680272,11.8055555555556,1,19,0.680272108843537,12.9251700680272,88.1944444444444,88.1944444444444,1,-5,73.5,116,665.29,612.764705882353,1,1,0,1,0,0,0,,0,0,0,1,1
302,1,4,1,11,,0,0,9.6,12,1,1,1,2.69230769230769,5.33333333333333,2.61538461538462,3.61538461538462,5.84615384615385,3.46153846153846,4.27272727272727,3.41666666666667,3.66666666666667,3.75,5.5,6.61538461538462,6.07692307692308,4.83333333333333,5.875,4.4,5.30769230769231,5.56012820512821,4.12121212121212,3.92735042735043,5.85016025641026,95.5,48.5,55,7,2.7777777777778,2,1.36054421768707,5,3.40136054421769,2.7777777777778,2,5,1.36054421768707,3.40136054421769,97.2222222222222,97.2222222222222,1,95.5,48.5,55,889.85,834.5,2,2,1,0,0,1,1,,0,1,1,1,0
303,1,4,1,11,,0,1,9.5,13,1,1,1,3.69230769230769,5.38461538461539,4.61538461538462,4.61538461538462,5.30769230769231,3.23076923076923,5.25,5.16666666666667,4.66666666666667,4.53846153846154,4.07692307692308,5,5.92307692307692,5.5,4.375,4.2,4.30769230769231,4.99961538461538,4.73974358974359,4.47435897435897,5.19951923076923,172,-24,152.5,6,2.0833333333334,1,0.680272108843537,5,3.40136054421769,2.0833333333334,1,5,0.680272108843537,3.40136054421769,97.9166666666666,97.9166666666666,1,172,-24,152.5,762.00,822.342857142857,3,3,1,1,0,1,1,1,,1,1,0,1
304,1,4,1,11,,0,0,9.5,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,105,4,25.5,12,6.25,5,3.40136054421769,7,4.76190476190476,6.25,5,7,3.40136054421769,4.76190476190476,93.75,93.75,1,105,4,25.5,1008.91,979.527777777778,,,,,,,,,,,1,0,0
305,1,4,1,11,,0,1,9.1,,,,,6.15384615384615,6.23076923076923,5.41666666666667,5.46153846153846,6.23076923076923,1.61538461538462,3.91666666666667,4,2.16666666666667,3.69230769230769,4.91666666666667,4.38461538461539,4.53846153846154,5.54545454545455,4,4.6,4.3,4.69213286713287,3.73846153846154,5.18482905982906,4.61713286713287,117.5,44.5,141,8,3.4722222222223,0,0,8,5.4421768707483,3.4722222222223,0,8,0,5.4421768707483,96.5277777777777,96.5277777777777,1,117.5,44.5,141,689.23,701.361111111111,0,0,0,0,1,0,,0,1,,1,1,1
306,1,4,1,11,,0,0,9.2,12,1,1,1,4.07692307692308,4.30769230769231,4.46153846153846,3.15384615384615,5.46153846153846,4.23076923076923,5.16666666666667,4.25,3.75,4.30769230769231,4.08333333333333,4.69230769230769,5.09090909090909,5.08333333333333,4.625,5,4.76923076923077,4.89831002331002,4.31153846153846,4.28205128205128,4.87288752913753,61.5,-42,22,58,13.1944444444445,12,8.16326530612245,46,31.2925170068027,13.1944444444445,12,46,8.16326530612245,31.2925170068027,86.8055555555555,86.8055555555555,1,61.5,-42,22,697.48,762.945454545455,3,3,1,1,0,1,,,0,,1,0,0
307,1,4,1,11,,0,0,9.8,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,-72,115.5,74,44,28.4722222222223,10,6.80272108843537,34,23.1292517006803,28.4722222222223,10,34,6.80272108843537,23.1292517006803,71.5277777777777,71.5277777777777,1,-72,115.5,74,865.25,758.896551724138,,,,,,,,,,,0,1,0
308,1,4,1,11,,0,1,9.6,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,90,41,259,12,6.25,6,4.08163265306122,6,4.08163265306122,6.25,6,6,4.08163265306122,4.08163265306122,93.75,93.75,1,90,41,259,961.16,890.514285714286,,,,,,,,,,,1,#N/A,1
309,1,4,1,12,,0,0,9.6,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,63,68.5,52,8,3.4722222222223,0,0,8,5.4421768707483,3.4722222222223,0,8,0,5.4421768707483,96.5277777777777,96.5277777777777,1,63,68.5,52,728.74,661.222222222222,,,,,,,,,,,1,1,0
310,1,4,1,12,,0,1,9.4,13,0,1,0,4.46153846153846,4,5.53846153846154,4.76923076923077,5.53846153846154,3.30769230769231,3.75,3.83333333333333,4.16666666666667,5.92307692307692,4.66666666666667,3.84615384615385,5.07692307692308,6,4.125,3,3.69230769230769,4.40961538461538,4.46794871794872,4.6025641025641,4.76201923076923,148,-18,91.5,12,6.25,1,0.680272108843537,11,7.48299319727891,6.25,1,11,0.680272108843537,7.48299319727891,93.75,93.75,1,148,-18,91.5,699.49,781.575757575758,1,1,0,1,1,0,0,,,,1,0,0
311,1,4,1,12,,0,1,9.4,12,1,1,1,4.61538461538462,5.75,4.53846153846154,4.07692307692308,6.23076923076923,5.07692307692308,5.72727272727273,4.83333333333333,5.27272727272727,4.38461538461539,5.38461538461539,4.46153846153846,5.53846153846154,5.66666666666667,4.375,4.2,4.30769230769231,4.84833333333333,5.12051282051282,5.04807692307692,5.01041666666667,26,-63,51,22,13.1944444444445,0,0,22,14.9659863945578,13.1944444444445,0,22,0,14.9659863945578,86.8055555555555,86.8055555555555,1,26,-63,51,693.34,765.393939393939,3,3,1,1,1,1,,1,1,,0,0,0
